F1,R1,R2,RL,labels
0.4166666666666667,0.47368421052631576,0.16666666666666663,0.3684210526315789,1
0.5454545454545455,0.6285714285714286,0.36363636363636365,0.5714285714285715,1
0.46153846153846156,0.5714285714285714,0.25,0.38095238095238093,1
0.27272727272727276,0.5714285714285715,0.24242424242424243,0.4,1
0.4444444444444444,0.5238095238095238,0.3,0.38095238095238093,1
0.5555555555555556,0.6666666666666666,0.32,0.5185185185185186,1
0.6666666666666666,0.6451612903225806,0.5517241379310345,0.5806451612903226,1
0.5882352941176471,0.5599999999999999,0.34782608695652173,0.48000000000000004,1
0.6,0.5999999999999999,0.42857142857142855,0.5999999999999999,1
0.4761904761904762,0.625,0.4,0.5625,1
0.7058823529411765,0.8,0.5217391304347826,0.7199999999999999,1
0.43478260869565216,0.588235294117647,0.25,0.41176470588235287,1
0.5384615384615384,0.6857142857142856,0.4848484848484849,0.6285714285714286,1
0.6,0.7333333333333334,0.35714285714285715,0.5999999999999999,1
0.6363636363636365,0.6470588235294117,0.5,0.6470588235294117,1
0.6086956521739131,0.6111111111111113,0.47058823529411764,0.6111111111111113,1
0.6086956521739131,0.6842105263157895,0.4444444444444444,0.5789473684210527,1
0.6086956521739131,0.742857142857143,0.4848484848484848,0.6285714285714286,1
0.35714285714285715,0.6666666666666666,0.23255813953488372,0.4444444444444444,1
0.4,0.717948717948718,0.37837837837837834,0.5128205128205129,1
0.3333333333333333,0.6153846153846154,0.37837837837837834,0.5641025641025641,1
0.3636363636363636,0.6470588235294117,0.43750000000000006,0.5882352941176471,1
0.5333333333333333,0.5957446808510638,0.4,0.5106382978723404,1
0.3703703703703704,0.6046511627906976,0.24390243902439024,0.4186046511627907,1
0.5263157894736842,0.5333333333333333,0.42857142857142855,0.5333333333333333,1
0.56,0.5263157894736842,0.22222222222222224,0.42105263157894735,1
0.4799999999999999,0.7,0.3684210526315789,0.5,1
0.43478260869565216,0.7027027027027027,0.22857142857142856,0.37837837837837834,1
0.5384615384615385,0.6511627906976744,0.34146341463414637,0.5116279069767442,1
0.5454545454545454,0.5714285714285715,0.30303030303030304,0.45714285714285713,1
0.41666666666666663,0.6111111111111113,0.17647058823529413,0.4444444444444444,1
0.36363636363636365,0.5,0.13333333333333333,0.37500000000000006,1
0.24999999999999994,0.6111111111111113,0.11764705882352941,0.3888888888888889,1
0.5,0.5806451612903226,0.3448275862068966,0.5161290322580646,1
0.7142857142857142,0.7368421052631579,0.4444444444444444,0.5789473684210527,1
0.5925925925925927,0.7894736842105263,0.5555555555555556,0.5789473684210527,1
0.5517241379310345,0.6829268292682926,0.25641025641025644,0.3902439024390244,1
0.5625,0.7391304347826088,0.3636363636363637,0.5217391304347826,1
0.3870967741935484,0.5909090909090909,0.28571428571428575,0.45454545454545453,1
0.5142857142857142,0.653061224489796,0.3404255319148936,0.3673469387755102,1
0.3703703703703704,0.6666666666666667,0.11764705882352941,0.5,1
0.3,0.5454545454545454,0.18867924528301885,0.32727272727272727,1
0.3684210526315789,0.5098039215686275,0.16326530612244897,0.2745098039215686,1
0.5714285714285714,0.6666666666666666,0.21428571428571427,0.39999999999999997,1
0.6428571428571429,0.7906976744186047,0.4390243902439025,0.5116279069767442,1
0.6086956521739131,0.6857142857142857,0.48484848484848486,0.6857142857142857,1
0.4444444444444444,0.6037735849056604,0.3921568627450981,0.490566037735849,1
0.6666666666666666,0.7878787878787877,0.5806451612903226,0.7272727272727272,1
0.6666666666666666,0.6451612903225806,0.5517241379310345,0.6451612903225806,1
0.631578947368421,0.6428571428571429,0.46153846153846156,0.5714285714285714,1
0.6153846153846153,0.6486486486486486,0.39999999999999997,0.5405405405405405,1
0.6956521739130435,0.7428571428571428,0.48484848484848486,0.6857142857142857,1
0.5925925925925926,0.7000000000000001,0.42105263157894735,0.65,1
0.6666666666666666,0.6486486486486486,0.45714285714285713,0.6486486486486486,1
0.5217391304347826,0.6500000000000001,0.4210526315789474,0.5,1
0.5,0.6666666666666666,0.4000000000000001,0.5238095238095238,1
0.5454545454545454,0.6486486486486486,0.4571428571428572,0.4324324324324324,1
0.4166666666666667,0.6363636363636365,0.380952380952381,0.5,1
0.5217391304347826,0.6500000000000001,0.4210526315789474,0.45,1
0.5,0.6285714285714286,0.4848484848484849,0.4571428571428571,1
0.3125,0.5,0.25925925925925924,0.39285714285714285,1
0.48000000000000004,0.7142857142857143,0.4000000000000001,0.5238095238095238,1
0.42857142857142855,0.6666666666666666,0.3043478260869565,0.4583333333333333,1
0.22857142857142854,0.5714285714285714,0.22950819672131145,0.38095238095238093,1
0.7333333333333334,0.8,0.6666666666666666,0.76,1
0.7647058823529411,0.830188679245283,0.7058823529411765,0.7924528301886792,1
0.6875,0.7916666666666666,0.6086956521739131,0.7083333333333333,1
0.6486486486486486,0.7619047619047619,0.49180327868852464,0.6984126984126985,1
0.717948717948718,0.819672131147541,0.6779661016949153,0.5901639344262295,1
0.6666666666666667,0.8214285714285715,0.6296296296296295,0.6785714285714285,1
0.5714285714285714,0.7384615384615384,0.5714285714285714,0.6461538461538461,1
0.7222222222222223,0.8275862068965517,0.6785714285714285,0.6206896551724138,1
0.6285714285714286,0.7857142857142856,0.5555555555555556,0.75,1
0.48484848484848486,0.7142857142857142,0.48148148148148145,0.6785714285714285,1
0.7999999999999999,0.7878787878787877,0.6451612903225806,0.7878787878787877,1
0.7000000000000001,0.7500000000000001,0.4666666666666667,0.6875,1
0.7368421052631577,0.8275862068965518,0.6666666666666666,0.8275862068965518,1
0.761904761904762,0.8235294117647058,0.5625000000000001,0.7647058823529413,1
0.7368421052631577,0.7333333333333333,0.5,0.7333333333333333,1
0.7000000000000001,0.7272727272727272,0.5161290322580646,0.6666666666666666,1
0.6666666666666667,0.7000000000000001,0.631578947368421,0.65,1
0.6666666666666666,0.7647058823529413,0.5,0.7058823529411765,1
0.7777777777777778,0.7586206896551724,0.5925925925925927,0.7586206896551724,1
0.7000000000000001,0.7500000000000001,0.5333333333333333,0.7500000000000001,1
0.5806451612903225,0.8076923076923077,0.43999999999999995,0.576923076923077,1
0.5384615384615385,0.6190476190476191,0.35000000000000003,0.4761904761904762,1
0.5882352941176471,0.7142857142857142,0.4814814814814815,0.5357142857142857,1
0.5294117647058824,0.7037037037037037,0.3846153846153846,0.3703703703703704,1
0.5454545454545454,0.76,0.4166666666666667,0.56,1
0.611111111111111,0.7000000000000001,0.5172413793103449,0.5666666666666667,1
0.43749999999999994,0.6792452830188679,0.35294117647058826,0.4528301886792452,1
0.3703703703703704,0.5454545454545454,0.1904761904761905,0.40909090909090906,1
0.42857142857142855,0.7234042553191491,0.3111111111111111,0.46808510638297873,1
0.5405405405405405,0.7586206896551725,0.39285714285714285,0.5172413793103449,1
0.761904761904762,0.7647058823529411,0.625,0.7647058823529411,1
0.8000000000000002,0.875,0.7333333333333333,0.8125,1
0.6153846153846154,0.75,0.5789473684210527,0.5499999999999999,1
0.6,0.6060606060606061,0.45161290322580644,0.5454545454545455,1
0.48,0.75,0.4210526315789474,0.5,1
0.7,0.7741935483870969,0.5517241379310344,0.7096774193548386,1
0.6666666666666666,0.75,0.5333333333333333,0.6875,1
0.5833333333333334,0.7027027027027026,0.4571428571428572,0.6486486486486486,1
0.7826086956521738,0.7999999999999999,0.7272727272727272,0.7999999999999999,1
0.47058823529411764,0.6666666666666666,0.32,0.5185185185185185,1
0.6666666666666666,0.6470588235294118,0.5625,0.6470588235294118,1
0.6666666666666666,0.6470588235294118,0.5,0.6470588235294118,1
0.6363636363636364,0.6470588235294118,0.43749999999999994,0.47058823529411764,1
0.6086956521739131,0.7894736842105262,0.4444444444444444,0.6842105263157895,1
0.5517241379310345,0.6956521739130435,0.409090909090909,0.43478260869565216,1
0.4615384615384615,0.5641025641025642,0.27027027027027023,0.41025641025641024,1
0.4799999999999999,0.5641025641025642,0.27027027027027023,0.30769230769230765,1
0.5,0.5,0.33333333333333337,0.5,1
0.4615384615384615,0.55,0.2631578947368421,0.39999999999999997,1
0.5599999999999999,0.7222222222222222,0.411764705882353,0.6111111111111113,1
0.42857142857142855,0.5777777777777778,0.37209302325581395,0.5333333333333333,1
0.36363636363636365,0.5660377358490566,0.3137254901960784,0.4150943396226416,1
0.22857142857142854,0.4814814814814815,0.11538461538461539,0.3333333333333333,1
0.1764705882352941,0.5384615384615385,0.16,0.34615384615384615,1
0.26666666666666666,0.5957446808510638,0.17777777777777776,0.3829787234042553,1
0.380952380952381,0.5714285714285714,0.303030303030303,0.45714285714285713,1
0.7826086956521738,0.7777777777777778,0.7058823529411765,0.7777777777777778,1
0.14814814814814814,0.5853658536585366,0.0,0.2926829268292683,1
0.37499999999999994,0.6296296296296297,0.30769230769230765,0.37037037037037035,1
0.5806451612903225,0.7499999999999999,0.4782608695652174,0.6250000000000001,1
0.5161290322580646,0.7346938775510203,0.46808510638297873,0.5714285714285715,1
0.4137931034482759,0.8,0.37209302325581395,0.5333333333333332,1
0.3448275862068965,0.6222222222222223,0.2790697674418604,0.4888888888888889,1
0.5,0.72,0.4583333333333333,0.6399999999999999,1
0.5161290322580646,0.6818181818181819,0.28571428571428564,0.5909090909090909,1
0.4864864864864865,0.6071428571428571,0.4074074074074074,0.5714285714285715,1
0.4,0.576923076923077,0.32,0.4999999999999999,1
0.43749999999999994,0.5490196078431373,0.2857142857142857,0.4313725490196078,1
0.56,0.6666666666666666,0.39999999999999997,0.42857142857142855,1
0.5714285714285713,0.7058823529411765,0.43750000000000006,0.5294117647058824,1
0.4,0.7317073170731707,0.358974358974359,0.43902439024390244,1
0.3703703703703703,0.6976744186046512,0.4390243902439025,0.46511627906976744,1
0.2777777777777778,0.5161290322580645,0.26666666666666666,0.41935483870967744,1
0.4615384615384615,0.6976744186046512,0.4390243902439025,0.5581395348837209,1
0.3846153846153846,0.6976744186046512,0.3902439024390244,0.32558139534883723,1
0.4799999999999999,0.5714285714285715,0.3,0.3333333333333333,1
0.42857142857142855,0.5833333333333334,0.30434782608695654,0.4166666666666667,1
0.41379310344827586,0.5769230769230769,0.36,0.4230769230769231,1
0.8000000000000002,0.8275862068965518,0.6666666666666666,0.8275862068965518,1
0.8571428571428572,0.9090909090909091,0.8387096774193549,0.9090909090909091,1
0.8421052631578948,0.8275862068965518,0.7407407407407408,0.8275862068965518,1
0.8000000000000002,0.8571428571428571,0.7692307692307692,0.8571428571428571,1
0.5263157894736842,0.7333333333333333,0.42857142857142855,0.6666666666666666,1
0.5555555555555556,0.7586206896551724,0.4444444444444445,0.689655172413793,1
0.8181818181818182,0.7878787878787877,0.6451612903225806,0.7878787878787877,1
0.761904761904762,0.7500000000000001,0.6000000000000001,0.7500000000000001,1
0.7826086956521738,0.8,0.6666666666666667,0.7428571428571429,1
0.5806451612903226,0.6666666666666667,0.5116279069767442,0.6222222222222222,1
0.6896551724137931,0.8181818181818181,0.6190476190476191,0.7727272727272727,1
0.2727272727272727,0.4848484848484848,0.1935483870967742,0.4848484848484848,1
0.6086956521739131,0.6470588235294118,0.43749999999999994,0.5882352941176471,1
0.6086956521739131,0.6666666666666666,0.47058823529411764,0.6666666666666666,1
0.2608695652173913,0.5294117647058824,0.125,0.411764705882353,1
0.41379310344827586,0.5777777777777777,0.2790697674418605,0.5333333333333333,1
0.5599999999999999,0.8648648648648649,0.5714285714285715,0.8108108108108109,1
0.5925925925925926,0.631578947368421,0.3888888888888889,0.631578947368421,1
0.45454545454545453,0.6250000000000001,0.26666666666666666,0.375,1
0.41666666666666663,0.6486486486486486,0.4,0.6486486486486486,1
0.4827586206896552,0.5833333333333334,0.3913043478260869,0.5833333333333334,1
0.3636363636363637,0.5945945945945946,0.34285714285714286,0.5945945945945946,1
0.46153846153846156,0.8500000000000001,0.36842105263157887,0.5500000000000002,1
0.4347826086956522,0.6666666666666666,0.3243243243243243,0.5641025641025642,1
0.3870967741935484,0.6666666666666666,0.4347826086956522,0.5833333333333334,1
0.34782608695652173,0.6666666666666666,0.3529411764705882,0.4444444444444444,1
0.5185185185185186,0.6363636363636365,0.4285714285714286,0.5454545454545454,1
0.3636363636363637,0.7027027027027026,0.4571428571428572,0.7027027027027026,1
0.48000000000000004,0.7142857142857143,0.35,0.38095238095238093,1
0.9090909090909091,0.9411764705882353,0.7999999999999999,0.9411764705882353,1
0.8333333333333334,0.8888888888888888,0.75,0.8888888888888888,1
0.7692307692307692,0.7999999999999999,0.6666666666666665,0.7999999999999999,1
0.7826086956521738,0.7999999999999999,0.6666666666666666,0.6285714285714286,1
0.6428571428571429,0.8292682926829269,0.41025641025641024,0.5853658536585366,1
0.5599999999999999,0.7222222222222222,0.5294117647058824,0.6111111111111113,1
0.45161290322580644,0.5531914893617021,0.4,0.46808510638297873,1
0.48000000000000004,0.7222222222222222,0.411764705882353,0.6111111111111113,1
0.7692307692307693,0.7894736842105263,0.6111111111111112,0.631578947368421,1
0.5161290322580646,0.6521739130434783,0.40909090909090906,0.43478260869565216,1
0.6428571428571429,0.761904761904762,0.39999999999999997,0.380952380952381,1
0.3448275862068966,0.6666666666666666,0.35000000000000003,0.5238095238095238,1
0.4444444444444445,0.761904761904762,0.35000000000000003,0.5714285714285715,1
0.5599999999999999,0.65,0.47368421052631576,0.65,1
0.18604651162790697,0.5074626865671642,0.15384615384615385,0.23880597014925373,1
0.42857142857142855,0.5217391304347826,0.2727272727272727,0.47826086956521735,1
0.4827586206896552,0.6,0.2916666666666667,0.32,1
0.3111111111111111,0.47761194029850745,0.2769230769230769,0.2985074626865672,1
0.5517241379310345,0.723404255319149,0.3111111111111111,0.46808510638297873,1
0.4848484848484849,0.6666666666666665,0.3673469387755102,0.47058823529411764,1
0.3,0.42696629213483145,0.29885057471264365,0.24719101123595502,1
0.25,0.6153846153846154,0.16216216216216214,0.358974358974359,1
0.326530612244898,0.48,0.2465753424657534,0.3466666666666666,1
0.5833333333333334,0.5789473684210527,0.3888888888888889,0.5789473684210527,1
0.5714285714285715,0.7142857142857143,0.55,0.6190476190476191,1
0.4,0.5,0.26666666666666666,0.37499999999999994,1
0.5,0.625,0.33333333333333337,0.5,1
0.24242424242424246,0.4230769230769231,0.12000000000000002,0.3076923076923077,1
0.5185185185185186,0.6046511627906976,0.2926829268292683,0.5116279069767442,1
0.4705882352941177,0.6037735849056604,0.3529411764705882,0.49056603773584906,1
